"kolam_png_hash","artist_id","jathi_standard_all","size","entropy","entropy_exponentiated","total_gestures","n_unique_gestures","gesture_gini","density","age","duration_practice"
"56b1705","iti",1,8,0.84,2.31636697678109,88,3,0.545454545454545,1.375,25,15
"61b3835","iti",1,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,25,15
"8e80889","iti",1,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,25,15
"11eb725","iwh",10,7,0.84,2.31636697678109,60,3,0.533333333333333,1.22448979591837,35,20
"40d8185","iwh",10,9,0.94,2.55998141832927,124,5,0.75,1.53086419753086,35,20
"b0f701b","iwh",10,7,0.94,2.55998141832927,110,4,0.648484848484848,2.24489795918367,35,20
"bac69c2","iwh",10,7,0.97,2.63794445935415,96,4,0.611111111111111,1.95918367346939,35,20
"c6e09ff","iwh",10,7,1.13,3.09565650012471,108,4,0.475308641975309,2.20408163265306,35,20
"c76147d","iwh",10,7,1.04,2.82921701435156,102,4,0.57516339869281,2.08163265306122,35,20
"cf66088","iwh",10,7,1.17,3.2219926385285,96,5,0.59375,1.95918367346939,35,20
"da46336","iwh",10,7,0.89,2.43512965128987,116,4,0.672413793103448,2.36734693877551,35,20
"f55260c","iwh",10,7,1.01,2.74560101501692,86,4,0.612403100775194,1.75510204081633,35,20
"0006cd2","iwh",10,11,1.04,2.82921701435156,162,5,0.666666666666667,1.33884297520661,35,20
"1dcaa25","iwh",10,9,1.11,3.03435839443568,114,4,0.485380116959064,1.40740740740741,35,20
"2771634","iwh",10,8,1.01,2.74560101501692,132,4,0.616161616161616,2.0625,35,20
"f4047db","iwh",10,8,1.01,2.74560101501692,110,4,0.563636363636364,1.71875,35,20
"f60ca5e","iwh",10,10,1.07,2.915379499977,120,4,0.566666666666667,1.2,35,20
"f01a572","iwh",10,13,1.06,2.88637098926796,240,7,0.788888888888889,1.42011834319527,35,20
"195d22f","iwh",10,12,1.21,3.35348465254902,150,4,0.431111111111111,1.04166666666667,35,20
"e239ae8","iwh",10,7,1.25,3.49034295746184,56,5,0.535714285714286,1.14285714285714,35,20
"011eb6f","iwh",10,7,0.81,2.24790798667647,120,3,0.6,2.44897959183673,35,20
"406eb77","iwh",10,8,1.03,2.80106583469908,140,4,0.6,2.1875,35,20
"541694a","iwh",10,15,1.25,3.49034295746184,84,6,0.657142857142857,0.373333333333333,35,20
"6306732","iwh",10,8,0.83,2.29331874026418,180,3,0.577777777777778,2.8125,35,20
"8e48cff","iwh",10,8,0.88,2.41089970641721,154,4,0.696969696969697,2.40625,35,20
"a23eb35","iwh",10,7,0.8,2.22554092849247,120,3,0.6,2.44897959183673,35,20
"ae4661d","iwh",10,7,0.8,2.22554092849247,120,3,0.6,2.44897959183673,35,20
"b293e76","iwh",10,8,0.78,2.1814722654982,162,3,0.617283950617284,2.53125,35,20
"f4bd2da","iwh",10,9,0.89,2.43512965128987,190,4,0.656140350877193,2.34567901234568,35,20
"fc71d75","iwh",10,8,0.94,2.55998141832927,148,4,0.657657657657658,2.3125,35,20
"0ffaaf4","iwh",10,9,0.91,2.48432253338482,150,4,0.653333333333333,1.85185185185185,35,20
"61b8430","iwh",10,15,1.05,2.85765111806316,194,4,0.52233676975945,0.862222222222222,35,20
"8d38b22","iwh",10,9,0.94,2.55998141832927,204,4,0.660130718954248,2.51851851851852,35,20
"ce0e7db","iwh",10,9,0.81,2.24790798667647,216,4,0.740740740740741,2.66666666666667,35,20
"291fbf6","iwh",10,13,1.14,3.12676836518616,168,5,0.616071428571429,0.994082840236686,35,20
"08e4947","iwh",10,5,1.14,3.12676836518616,56,4,0.5,2.24,35,20
"62387c4","iwh",10,7,0.97,2.63794445935415,68,3,0.352941176470588,1.38775510204082,35,20
"803c4ff","iwh",10,7,1.06,2.88637098926796,70,4,0.552380952380952,1.42857142857143,35,20
"b16b7cc","iwh",10,16,0.98,2.66445624192942,228,5,0.706140350877193,0.890625,35,20
"efce5e1","iwh",10,7,1.04,2.82921701435156,73,4,0.570776255707763,1.48979591836735,35,20
"00fd4a9","iwh",10,7,1.01,2.74560101501692,108,4,0.555555555555556,2.20408163265306,35,20
"470c6f2","iwh",10,7,0.96,2.61169647342312,88,4,0.636363636363636,1.79591836734694,35,20
"4e0399e","iwh",10,7,1,2.71828182845905,112,4,0.595238095238095,2.28571428571429,35,20
"620c800","iwh",10,7,1.04,2.82921701435156,112,6,0.732142857142857,2.28571428571429,35,20
"88bea44","iwh",10,8,1.2,3.32011692273655,112,4,0.428571428571429,1.75,35,20
"bed0773","iwh",10,9,1.12,3.064854203293,58,5,0.655172413793103,0.716049382716049,35,20
"e4c4621","iwh",10,7,1.1,3.00416602394643,98,6,0.710204081632653,2,35,20
"ecf6ba1","iwh",10,8,1.41,4.09595540407118,114,7,0.631578947368421,1.78125,35,20
"ed054c3","iwh",10,10,0.94,2.55998141832927,102,4,0.647058823529412,1.02,35,20
"359ec9c","iwh",10,9,1.29,3.63278655575281,87,7,0.693486590038314,1.07407407407407,35,20
"92a26da","iwh",10,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,35,20
"c48dcdc","iwh",10,10,1.22,3.38718773362133,124,6,0.6,1.24,35,20
"d6310bd","iwh",10,8,1.09,2.97427407256307,112,4,0.547619047619048,1.75,35,20
"e6c1ebd","iwh",10,9,1.04,2.82921701435156,96,4,0.541666666666667,1.18518518518519,35,20
"c5a188f","iwh",10,10,0.84,2.31636697678109,270,5,0.772222222222222,2.7,35,20
"0043b99","iwh",10,9,1.2,3.32011692273655,88,5,0.590909090909091,1.08641975308642,35,20
"05a7810","iwh",10,9,1.04,2.82921701435156,96,4,0.541666666666667,1.18518518518519,35,20
"0eed41e","iwh",10,9,1,2.71828182845905,96,4,0.583333333333333,1.18518518518519,35,20
"21d5589","iwh",10,6,1.53,4.61817682229978,67,7,0.552238805970149,1.86111111111111,35,20
"2ef825a","iwh",10,6,1.21,3.35348465254902,74,6,0.686486486486486,2.05555555555556,35,20
"5148367","iwh",10,6,0.69,1.99371553324308,48,2,0,1.33333333333333,35,20
"822842f","iwh",10,6,1.22,3.38718773362133,70,4,0.4,1.94444444444444,35,20
"85a4aab","iwh",10,6,1.21,3.35348465254902,70,4,0.40952380952381,1.94444444444444,35,20
"940a8d2","iwh",10,6,1.02,2.7731947639643,70,4,0.580952380952381,1.94444444444444,35,20
"9ff577c","iwh",10,6,1.29,3.63278655575281,70,4,0.295238095238095,1.94444444444444,35,20
"aa6de89","iwh",10,6,1.07,2.915379499977,70,4,0.542857142857143,1.94444444444444,35,20
"c6c340c","iwh",10,6,0.87,2.38691085352428,98,3,0.530612244897959,2.72222222222222,35,20
"feb6c22","iwh",10,13,0.97,2.63794445935415,252,5,0.726190476190476,1.49112426035503,35,20
"47c6511","iwh",10,15,1.19,3.28708120738312,244,4,0.42896174863388,1.08444444444444,35,20
"5afdf0e","iwh",10,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,35,20
"6b6a5fa","iwh",10,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,35,20
"96a7db2","iwh",10,11,1.46,4.30595952834521,140,6,0.508571428571429,1.15702479338843,35,20
"a8bed2c","iwh",10,7,0.99,2.69123447234926,38,5,0.723684210526316,0.775510204081633,35,20
"c17aae6","iwh",10,5,1.3,3.66929666761924,28,6,0.614285714285714,1.12,35,20
"e3cb6c6","iwh",10,9,1.11,3.03435839443568,100,5,0.665,1.23456790123457,35,20
"eba4744","iwh",10,6,0.94,2.55998141832927,40,4,0.6,1.11111111111111,35,20
"089b2e2","iwh",10,6,0.89,2.43512965128987,68,3,0.5,1.88888888888889,35,20
"10c89fc","iwh",10,9,1,2.71828182845905,192,4,0.583333333333333,2.37037037037037,35,20
"bb9df3a","iwh",10,6,0.98,2.66445624192942,72,4,0.564814814814815,2,35,20
"50dc18a","iwh",10,10,1.27,3.56085256235552,124,8,0.705069124423963,1.24,35,20
"950a7ee","iwh",10,5,0.89,2.43512965128987,67,4,0.671641791044776,2.68,35,20
"ec97a06","iwh",10,5,0.87,2.38691085352428,32,5,0.765625,1.28,35,20
"f72840e","iwh",10,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,35,20
"2c32556","iwh",10,5,1.4,4.05519996684467,28,7,0.607142857142857,1.12,35,20
"8ad57f9","iwh",10,10,1.03,2.80106583469908,148,6,0.759459459459459,1.48,35,20
"b3005ea","iwh",10,15,1.19,3.28708120738312,248,4,0.43010752688172,1.10222222222222,35,20
"6b0e928","iy8",1,5,1.56,4.75882124513785,24,5,0.166666666666667,0.96,23,5
"746c583","iy8",1,9,2.23,9.29986607948359,34,11,0.347058823529412,0.419753086419753,23,5
"afdefa5","iy8",1,5,1.21,3.35348465254902,18,4,0.407407407407407,0.72,23,5
"bc9774b","iy8",1,4,1.52,4.57222519514216,18,5,0.277777777777778,1.125,23,5
"c0e0492","iy8",1,5,1.49,4.43709551900366,21,5,0.333333333333333,0.84,23,5
"d867af9","iy8",1,5,1.16,3.18993327611618,22,4,0.454545454545455,0.88,23,5
"ec3c3ce","iy8",1,3,1.39,4.0148500529942,16,4,0,1.77777777777778,23,5
"7f00e42","iy8",1,5,1.27,3.56085256235552,24,4,0.333333333333333,0.96,23,5
"b15874a","iy8",1,6,1.73,5.64065390842832,30,8,0.504761904761905,0.833333333333333,23,5
"c209db6","iy8",1,6,1.05,2.85765111806316,42,3,0.238095238095238,1.16666666666667,23,5
"fc23f58","iy8",1,7,1.03,2.80106583469908,73,5,0.698630136986301,1.48979591836735,23,5
"2f2b721","izt",15,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,23,13
"7710698","izt",15,5,1.23,3.42122953628967,36,5,0.583333333333333,1.44,23,13
"81918fb","izt",15,7,1.06,2.88637098926796,44,4,0.575757575757576,0.897959183673469,23,13
"b203f03","izt",15,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,23,13
"c6499c7","izt",15,7,1.27,3.56085256235552,60,5,0.5,1.22448979591837,23,13
"7758081","izt",15,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,23,13
"dc3ff24","izt",15,6,1.61,5.00281122783359,36,6,0.377777777777778,1,23,13
"07825f8","izt",15,5,1.31,3.7061737122102,24,5,0.5,0.96,23,13
"3f85940","izt",15,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,23,13
"5a0e739","izt",15,4,0.8,2.22554092849247,28,3,0.571428571428571,1.75,23,13
"98fabff","izt",15,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,23,13
"fe06320","izt",15,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,23,13
"2411ceb","izt",15,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,23,13
"a9fcd21","izt",15,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,23,13
"c2001a1","izt",15,7,1.3,3.66929666761924,28,4,0.285714285714286,0.571428571428571,23,13
"c27398c","izt",15,4,0.67,1.95423732063594,20,2,0.2,1.25,23,13
"e6bc8b4","izt",15,3,1.19,3.28708120738312,20,4,0.4,2.22222222222222,23,13
"f329d28","izt",15,3,0.69,1.99371553324308,8,2,0,0.888888888888889,23,13
"f7dae7b","izt",15,4,1.15,3.15819290968977,28,4,0.428571428571429,1.75,23,13
"fd2c61f","izt",15,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,23,13
"0379e72","j5s",11,15,1.36,3.89619330179521,212,5,0.471698113207547,0.942222222222222,38,27
"8c38386","j5s",11,7,1.96,7.09932706515663,41,8,0.282229965156794,0.836734693877551,38,27
"c3b70b4","j5s",11,11,1.18,3.25437420288967,128,5,0.60546875,1.05785123966942,38,27
"1257bec","j5s",11,6,0.69,1.99371553324308,32,2,0,0.888888888888889,38,27
"d04ea20","j5s",11,7,1.4,4.05519996684467,60,5,0.433333333333333,1.22448979591837,38,27
"fe6da15","j5s",11,9,1.92,6.82095846929075,97,9,0.43298969072165,1.19753086419753,38,27
"72dbe6d","j5s",11,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,38,27
"8f75926","j5s",11,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,38,27
"aaa54d3","j5s",11,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,38,27
"adb669f","j5s",11,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,38,27
"c43ad86","j5s",11,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,38,27
"c54c9f3","j5s",11,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,38,27
"ce714b6","j5s",11,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,38,27
"e0dc9de","j5s",11,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,38,27
"e2ad398","j5s",11,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,38,27
"f7fae9d","j5s",11,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,38,27
"fa2b272","j5s",11,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,38,27
"fb386c1","j5s",11,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,38,27
"febdc0f","j5s",11,3,1.23,3.42122953628967,18,4,0.37037037037037,2,38,27
"a99dba0","j5s",11,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,38,27
"aee9a8b","j5s",11,5,1.2,3.32011692273655,48,4,0.444444444444444,1.92,38,27
"db60309","j5s",11,9,1.05,2.85765111806316,80,3,0.25,0.987654320987654,38,27
"f0ccbb6","j5s",11,15,1.1,3.00416602394643,304,4,0.526315789473684,1.35111111111111,38,27
"2a81eaf","j5t",7,6,0.9,2.45960311115695,82,4,0.691056910569106,2.27777777777778,38,25
"38ad65e","j5t",7,7,0.82,2.27049983753241,132,4,0.666666666666667,2.69387755102041,38,25
"42f8e83","j5t",7,9,1.09,2.97427407256307,135,7,0.782716049382716,1.66666666666667,38,25
"494bc14","j5t",7,6,0.89,2.43512965128987,96,3,0.5,2.66666666666667,38,25
"52712f3","j5t",7,6,1.62,5.05309031656387,53,8,0.568733153638814,1.47222222222222,38,25
"5ce6fc8","j5t",7,6,1,2.71828182845905,74,5,0.702702702702703,2.05555555555556,38,25
"62ceea6","j5t",7,7,1.03,2.80106583469908,122,4,0.595628415300546,2.48979591836735,38,25
"653327d","j5t",7,6,1.07,2.915379499977,68,4,0.549019607843137,1.88888888888889,38,25
"b6c9f45","j5t",7,6,0.92,2.5092903899363,70,4,0.657142857142857,1.94444444444444,38,25
"c96acb6","j5t",7,9,1.28,3.59663972556928,132,5,0.53030303030303,1.62962962962963,38,25
"0232ef6","j5t",7,8,1.21,3.35348465254902,112,4,0.428571428571429,1.75,38,25
"0ece3c5","j5t",7,8,1.27,3.56085256235552,112,4,0.333333333333333,1.75,38,25
"75aedcf","j5t",7,8,1.23,3.42122953628967,128,4,0.40625,2,38,25
"f64edae","j5t",7,12,1.23,3.42122953628967,131,5,0.564885496183206,0.909722222222222,38,25
"0409cd0","j5t",7,13,0.86,2.36316069370579,264,4,0.686868686868687,1.56213017751479,38,25
"195bc98","j5t",7,15,0.94,2.55998141832927,296,4,0.657657657657658,1.31555555555556,38,25
"6907b07","j5t",7,10,0.83,2.29331874026418,232,4,0.724137931034483,2.32,38,25
"8a21ce1","j5t",7,8,1.01,2.74560101501692,134,5,0.701492537313433,2.09375,38,25
"e4c50c8","j5t",7,11,0.97,2.63794445935415,206,6,0.790291262135922,1.70247933884298,38,25
"ced1eeb","j9f",18,13,1.17,3.2219926385285,76,4,0.464912280701754,0.449704142011834,39,27
"fb8a57d","j9f",18,9,1.34,3.81904350536634,88,6,0.6,1.08641975308642,39,27
"154587a","j9f",18,4,0.67,1.95423732063594,20,2,0.2,1.25,39,27
"2252811","j9f",18,5,1.75,5.75460267600573,20,6,0.16,0.8,39,27
"4c05c4f","j9f",18,7,1.03,2.80106583469908,40,3,0.3,0.816326530612245,39,27
"a20fd28","j9f",18,4,1.79,5.98945246638311,24,7,0.333333333333333,1.5,39,27
"c401ce4","j9f",18,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,39,27
"d053f73","j9f",18,3,1.01,2.74560101501692,12,3,0.333333333333333,1.33333333333333,39,27
"dce6034","j9f",18,5,1.36,3.89619330179521,25,5,0.44,1,39,27
"c3e5678","jqf",18,15,1.61,5.00281122783359,240,7,0.505555555555556,1.06666666666667,24,11
"cc730d2","jqf",18,4,0.95,2.58570965931585,40,3,0.4,2.5,24,11
"e0ca6b4","jqf",18,5,0.89,2.43512965128987,68,4,0.666666666666667,2.72,24,11
"37c5d43","jqf",18,11,1.35,3.85742553069697,156,7,0.632478632478632,1.28925619834711,24,11
"4c8d449","jqf",18,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,24,11
"4eb3a81","jqf",18,11,1.28,3.59663972556928,136,5,0.544117647058823,1.12396694214876,24,11
"5240709","jqf",18,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,24,11
"54f5518","jqf",18,4,1.26,3.52542148736538,32,4,0.333333333333333,2,24,11
"65582f4","jqf",18,7,1.67,5.31216779718117,51,8,0.546218487394958,1.04081632653061,24,11
"b2e1d4e","jqf",18,4,1.24,3.45561346476268,24,4,0.333333333333333,1.5,24,11
"2ab680c","jqf",18,13,0.68,1.97387773223045,208,4,0.807692307692308,1.23076923076923,24,11
"3454a6a","jqf",18,11,1.05,2.85765111806316,172,6,0.720930232558139,1.42148760330579,24,11
"3559607","jr3",6,5,0.9,2.45960311115695,28,4,0.666666666666667,1.12,35,20
"47e8bf6","jr3",6,6,0.64,1.89648087930495,36,2,0.333333333333333,1,35,20
"541d2b0","jr3",6,4,1.15,3.15819290968977,28,4,0.428571428571429,1.75,35,20
"76d6e84","jr3",6,4,1.21,3.35348465254902,32,4,0.416666666666667,2,35,20
"e2b7a1a","jr3",6,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,35,20
"2c60c51","jr3",6,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,35,20
"2eb8029","jr3",6,9,1.78,5.92985641859115,80,7,0.366666666666667,0.987654320987654,35,20
"59fb118","jr3",6,9,1.66,5.2593108444469,81,7,0.448559670781893,1,35,20
"7dc8dbe","jr3",6,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,35,20
"806ed1e","jr3",6,5,0.74,2.09593551449436,32,3,0.625,1.28,35,20
"b16238a","jr3",6,10,1.24,3.45561346476268,62,5,0.580645161290323,0.62,35,20
"2b8c102","jr3",6,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,35,20
"672e760","jr3",6,11,1.12,3.064854203293,120,4,0.511111111111111,0.991735537190083,35,20
"d0644a3","jr3",6,3,1.23,3.42122953628967,18,4,0.37037037037037,2,35,20
"eababa6","jr3",6,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,35,20
"f30e2cd","jr3",6,5,1.35,3.85742553069697,28,6,0.542857142857143,1.12,35,20
"4c332a9","k04",15,7,1.43,4.17869919192325,53,5,0.405660377358491,1.08163265306122,25,13
"722896d","k04",15,7,0.95,2.58570965931585,60,3,0.4,1.22448979591837,25,13
"4362415","k04",15,7,0.56,1.7506725002961,72,3,0.777777777777778,1.46938775510204,25,13
"570281a","k04",15,9,1.61,5.00281122783359,80,6,0.36,0.987654320987654,25,13
"59526d8","k04",15,9,1.36,3.89619330179521,88,6,0.581818181818182,1.08641975308642,25,13
"0393ce8","k04",15,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,25,13
"1783bab","k04",15,7,1.04,2.82921701435156,49,4,0.578231292517007,1,25,13
"ff13fb6","k04",15,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,25,13
"065669e","k04",15,7,1.13,3.09565650012471,52,4,0.487179487179487,1.06122448979592,25,13
"172df7d","k04",15,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,25,13
"405b748","k04",15,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,25,13
"462553e","k04",15,4,1.28,3.59663972556928,14,4,0.333333333333333,0.875,25,13
"ab84074","k04",15,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,25,13
"b3c3032","k04",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,25,13
"dbddf7e","k04",15,9,1.59,4.90374892832662,80,6,0.4,0.987654320987654,25,13
"195a7c2","k7j",10,9,0.96,2.61169647342312,156,6,0.764102564102564,1.92592592592593,38,21
"40a412f","k7j",10,6,1.27,3.56085256235552,62,4,0.354838709677419,1.72222222222222,38,21
"4f1cc8b","k7j",10,6,1.28,3.59663972556928,64,4,0.333333333333333,1.77777777777778,38,21
"6712d85","k7j",10,6,0.92,2.5092903899363,86,4,0.674418604651163,2.38888888888889,38,21
"7017775","k7j",10,7,0.93,2.53450917761785,74,3,0.418918918918919,1.51020408163265,38,21
"8c68dab","k7j",10,7,1.11,3.03435839443568,92,5,0.66304347826087,1.87755102040816,38,21
"9b6604e","k7j",10,10,0.99,2.69123447234926,136,5,0.694852941176471,1.36,38,21
"d22cbd9","k7j",10,8,1.08,2.94467955106552,106,4,0.559748427672956,1.65625,38,21
"11630fe","k7j",10,7,1.31,3.7061737122102,48,4,0.277777777777778,0.979591836734694,38,21
"31f8e90","k7j",10,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,38,21
"333fd78","k7j",10,9,1.13,3.09565650012471,94,4,0.50354609929078,1.16049382716049,38,21
"ebbc6f3","k7j",10,10,1.07,2.915379499977,130,5,0.684615384615385,1.3,38,21
"0f136e5","k7j",10,14,1.24,3.45561346476268,210,7,0.715873015873016,1.07142857142857,38,21
"154beb5","k7j",10,14,1.07,2.915379499977,240,5,0.691666666666667,1.22448979591837,38,21
"3da59e2","k7j",10,10,1.1,3.00416602394643,138,4,0.536231884057971,1.38,38,21
"69033f6","k7j",10,10,1.24,3.45561346476268,134,4,0.383084577114428,1.34,38,21
"f2fdbf4","k7j",10,13,1.46,4.30595952834521,224,7,0.613095238095238,1.32544378698225,38,21
"1d01e5a","kd5",15,9,1.5,4.48168907033806,96,7,0.5,1.18518518518519,30,18
"2603c52","kd5",15,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,30,18
"5e29bcd","kd5",15,7,1.3,3.66929666761924,57,5,0.508771929824561,1.16326530612245,30,18
"668d5da","kd5",15,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,30,18
"af38305","kd5",15,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,30,18
"c73cc8f","kd5",15,3,1.09,2.97427407256307,20,4,0.533333333333333,2.22222222222222,30,18
"c885d32","kd5",15,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,30,18
"cdcf216","kd5",15,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,30,18
"d49bced","kd5",15,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,30,18
"d4c0543","kd5",15,7,1.34,3.81904350536634,57,5,0.473684210526316,1.16326530612245,30,18
"f93d033","kd5",15,5,1.4,4.05519996684467,34,6,0.529411764705882,1.36,30,18
"fc6e55b","kd5",15,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,30,18
"fefffa5","kd5",15,8,1.43,4.17869919192325,76,6,0.505263157894737,1.1875,30,18
"23052c1","kd5",15,6,0.68,1.97387773223045,68,3,0.705882352941177,1.88888888888889,30,18
"2d4e2c8","kd5",15,7,1.5,4.48168907033806,46,8,0.652173913043478,0.938775510204082,30,18
"453be64","kd5",15,6,1.03,2.80106583469908,72,3,0.277777777777778,2,30,18
"5703d6a","kd5",15,7,1.03,2.80106583469908,73,5,0.698630136986301,1.48979591836735,30,18
"90421a4","kd5",15,7,0.95,2.58570965931585,76,4,0.649122807017544,1.55102040816327,30,18
"e18c961","kd5",15,10,1.17,3.2219926385285,134,6,0.647761194029851,1.34,30,18
"f7143aa","kd5",15,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,30,18
"0cc87b2","kd5",15,5,1.2,3.32011692273655,48,4,0.444444444444444,1.92,30,18
"7db4985","kd5",15,11,1.72,5.58452846427605,140,8,0.518367346938776,1.15702479338843,30,18
"7dddcbe","kd5",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,30,18
"d7c35fa","kd5",15,9,1.66,5.2593108444469,80,6,0.32,0.987654320987654,30,18
"44bc5ee","kdo",19,9,1.07,2.915379499977,64,3,0.1875,0.790123456790123,28,15
"438df78","kdo",19,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,28,15
"552b537","kdo",19,5,1.49,4.43709551900366,36,5,0.333333333333333,1.44,28,15
"6282082","kdo",19,5,1.75,5.75460267600573,32,8,0.446428571428571,1.28,28,15
"6b3ddd6","kdo",19,5,1.93,6.88951024158129,39,9,0.448717948717949,1.56,28,15
"8cc2b03","kdo",19,5,1.12,3.064854203293,44,4,0.515151515151515,1.76,28,15
"c7e9912","kdo",19,5,0.78,2.1814722654982,25,3,0.6,1,28,15
"f208609","kdo",19,5,1.7,5.4739473917272,48,6,0.266666666666667,1.92,28,15
"fd34870","kdo",19,5,1.98,7.24274298516101,37,9,0.364864864864865,1.48,28,15
"a273e92","kdo",19,5,1.83,6.23388665852472,20,7,0.266666666666667,0.8,28,15
"cb3a5db","kdo",19,6,1.71,5.528961477624,34,6,0.247058823529412,0.944444444444444,28,15
"e62c5fa","kdo",19,8,1.42,4.13712044025139,102,5,0.401960784313726,1.59375,28,15
"fd07a13","kdo",19,5,1.42,4.13712044025139,37,5,0.378378378378378,1.48,28,15
"2890ae6","kdo",19,5,1.05,2.85765111806316,48,3,0.25,1.92,28,15
"dfa737a","kdo",19,7,1.1,3.00416602394643,64,4,0.520833333333333,1.30612244897959,28,15
"090213e","kkg",10,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,36,23
"0be724f","kkg",10,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,36,23
"229c5eb","kkg",10,6,1.35,3.85742553069697,46,7,0.608695652173913,1.27777777777778,36,23
